# 2000 stars found using the following parameters:
# sigma=1.00 roundness=0.50 radius=5 relax=0 profile=0 minbeta=1.5 max_stars=2000 layer=0 minA=0.00 maxA=0.00 maxR=1.00
# star#	layer	B	A	beta	X	Y	FWHMx [px]	FWHMy [px]	FWHMx ["]	FWHMy ["]	angle	RMSE	mag	Profile	RA	Dec
158	0	  0.026666	  0.227876	     -1.00	   3759.42	    699.31	      3.37	      2.97	      7.08	      6.24	81.46	 1.142e-02	     -1.15	Gaussian	0.000000	0.000000
159	0	  0.027578	  0.345828	     -1.00	   4702.47	   3769.94	      2.30	      2.06	      4.84	      4.33	70.81	 3.234e-03	     -1.14	Gaussian	0.000000	0.000000
160	0	  0.029428	  0.329843	     -1.00	   4398.36	   1887.54	      1.88	      1.73	      3.95	      3.63	78.51	 1.280e-02	     -1.13	Gaussian	0.000000	0.000000
161	0	  0.027767	  0.301567	     -1.00	    795.90	   1846.86	      2.44	      2.20	      5.13	      4.62	17.72	 3.698e-03	     -1.13	Gaussian	0.000000	0.000000
162	0	  0.024814	  0.107952	     -1.00	    805.08	   1801.29	      4.57	      3.25	      9.61	      6.84	80.98	 7.953e-03	     -1.12	Gaussian	0.000000	0.000000
163	0	  0.027292	  0.322610	     -1.00	   5936.19	   1609.89	      2.37	      2.08	      4.98	      4.38	53.27	 3.457e-03	     -1.12	Gaussian	0.000000	0.000000
164	0	  0.024749	  0.128592	     -1.00	   3690.34	    390.12	      4.60	      2.71	      9.67	      5.69	74.61	 9.685e-03	     -1.12	Gaussian	0.000000	0.000000
165	0	  0.027281	  0.322287	     -1.00	   6365.65	   2485.01	      2.39	      2.06	      5.03	      4.34	57.82	 3.546e-03	     -1.12	Gaussian	0.000000	0.000000
166	0	  0.028009	  0.286861	     -1.00	    687.00	   1579.70	      2.50	      2.22	      5.26	      4.66	20.67	 3.650e-03	     -1.12	Gaussian	0.000000	0.000000
167	0	  0.028150	  0.347066	     -1.00	   3386.50	   2337.92	      2.13	      2.13	      4.47	      4.47	31.79	 3.722e-03	     -1.11	Gaussian	0.000000	0.000000
168	0	  0.028213	  0.322903	     -1.00	   2177.46	    491.68	      2.31	      2.07	      4.86	      4.36	45.93	 3.554e-03	     -1.10	Gaussian	0.000000	0.000000
169	0	  0.027397	  0.258265	     -1.00	   3762.68	    554.19	      3.43	      2.16	      7.21	      4.54	66.56	 9.334e-03	     -1.10	Gaussian	0.000000	0.000000
170	0	  0.029659	  0.338975	     -1.00	   3146.44	   2142.77	      2.23	      2.02	      4.68	      4.26	89.01	 5.881e-03	     -1.09	Gaussian	0.000000	0.000000
171	0	  0.027968	  0.329664	     -1.00	   2183.51	   2985.34	      2.28	      2.04	      4.79	      4.29	83.51	 3.422e-03	     -1.09	Gaussian	0.000000	0.000000
172	0	  0.027759	  0.217567	     -1.00	   2273.71	     83.16	      2.96	      2.96	      6.22	      6.22	78.64	 7.835e-03	     -1.09	Gaussian	0.000000	0.000000
173	0	  0.027798	  0.321252	     -1.00	   5306.73	    958.79	      2.31	      2.05	      4.85	      4.31	56.78	 3.404e-03	     -1.09	Gaussian	0.000000	0.000000
174	0	  0.027527	  0.277992	     -1.00	    600.46	   2145.89	      2.44	      2.19	      5.13	      4.60	12.82	 3.346e-03	     -1.07	Gaussian	0.000000	0.000000
175	0	  0.029266	  0.269647	     -1.00	   3051.54	   2068.86	      1.53	      1.40	      3.23	      2.95	77.34	 2.074e-02	     -1.07	Gaussian	0.000000	0.000000
176	0	  0.026967	  0.206924	     -1.00	    922.28	   2057.40	      3.18	      3.01	      6.68	      6.33	84.10	 7.773e-03	     -1.06	Gaussian	0.000000	0.000000
177	0	  0.027792	  0.273247	     -1.00	   1069.86	   3545.13	      2.36	      2.25	      4.96	      4.73	3.38	 3.403e-03	     -1.06	Gaussian	0.000000	0.000000
178	0	  0.027902	  0.171488	     -1.00	   2714.18	   3713.56	      1.66	      1.43	      3.49	      3.00	2.61	 2.021e-02	     -1.05	Gaussian	0.000000	0.000000
179	0	  0.027365	  0.275220	     -1.00	   1929.97	    455.35	      2.43	      2.13	      5.10	      4.47	38.41	 3.142e-03	     -1.04	Gaussian	0.000000	0.000000
180	0	  0.026815	  0.118347	     -1.00	   3573.59	   1923.16	      4.47	      4.47	      9.40	      9.40	84.98	 1.636e-02	     -1.04	Gaussian	0.000000	0.000000
181	0	  0.028188	  0.311900	     -1.00	   3574.75	   2630.84	      2.20	      2.04	      4.62	      4.29	88.82	 3.520e-03	     -1.03	Gaussian	0.000000	0.000000
182	0	  0.027785	  0.216574	     -1.00	   4900.32	    992.10	      2.83	      2.57	      5.94	      5.40	83.48	 7.591e-03	     -1.03	Gaussian	0.000000	0.000000
183	0	  0.026987	  0.172701	     -1.00	   5656.35	   2616.90	      3.18	      3.18	      6.69	      6.68	9.88	 1.031e-02	     -1.03	Gaussian	0.000000	0.000000
184	0	  0.027685	  0.284415	     -1.00	   2515.98	   3773.79	      2.30	      2.11	      4.83	      4.44	82.33	 2.958e-03	     -1.02	Gaussian	0.000000	0.000000
185	0	  0.027958	  0.307807	     -1.00	   2883.79	   2054.98	      2.21	      2.02	      4.64	      4.24	88.06	 3.161e-03	     -1.02	Gaussian	0.000000	0.000000
186	0	  0.027311	  0.243177	     -1.00	    900.39	   1102.47	      2.50	      2.25	      5.26	      4.73	23.05	 3.027e-03	     -1.02	Gaussian	0.000000	0.000000
187	0	  0.027628	  0.268483	     -1.00	   1718.15	   3938.96	      2.26	      2.23	      4.76	      4.69	-87.43	 2.934e-03	     -1.01	Gaussian	0.000000	0.000000
188	0	  0.027657	  0.244284	     -1.00	   1272.49	   3147.09	      2.68	      2.65	      5.63	      5.57	13.55	 6.210e-03	     -1.01	Gaussian	0.000000	0.000000
189	0	  0.027733	  0.284896	     -1.00	   2097.83	   1499.48	      2.25	      2.10	      4.72	      4.41	64.02	 3.076e-03	     -1.00	Gaussian	0.000000	0.000000
190	0	  0.026774	  0.189730	     -1.00	   3129.31	   2961.28	      3.10	      2.91	      6.51	      6.11	3.00	 8.944e-03	     -1.00	Gaussian	0.000000	0.000000
191	0	  0.027431	  0.275649	     -1.00	   3727.62	   3099.70	      2.29	      2.11	      4.81	      4.43	-89.41	 2.596e-03	     -1.00	Gaussian	0.000000	0.000000
192	0	  0.025145	  0.125511	     -1.00	   1850.80	   2638.18	      4.04	      2.84	      8.49	      5.97	14.24	 7.976e-03	     -0.99	Gaussian	0.000000	0.000000
193	0	  0.027668	  0.287575	     -1.00	   2649.42	   1927.52	      2.24	      2.05	      4.70	      4.31	84.54	 2.950e-03	     -0.99	Gaussian	0.000000	0.000000
194	0	  0.027617	  0.253285	     -1.00	   2461.37	    769.18	      2.68	      2.39	      5.63	      5.01	41.12	 5.474e-03	     -0.99	Gaussian	0.000000	0.000000
195	0	  0.027633	  0.281482	     -1.00	   3130.45	   2001.68	      2.25	      2.07	      4.72	      4.34	84.93	 2.863e-03	     -0.99	Gaussian	0.000000	0.000000
196	0	  0.027146	  0.215461	     -1.00	    603.69	    613.76	      2.64	      2.30	      5.54	      4.83	19.09	 3.106e-03	     -0.99	Gaussian	0.000000	0.000000
197	0	  0.027535	  0.293999	     -1.00	   3501.02	   3048.81	      2.21	      2.00	      4.64	      4.20	89.02	 2.967e-03	     -0.98	Gaussian	0.000000	0.000000
198	0	  0.027262	  0.232906	     -1.00	   2737.84	   3528.58	      2.54	      2.17	      5.34	      4.57	55.65	 2.334e-03	     -0.98	Gaussian	0.000000	0.000000
199	0	  0.027212	  0.216096	     -1.00	    298.20	   2841.40	      2.44	      2.44	      5.12	      5.12	69.45	 3.085e-03	     -0.97	Gaussian	0.000000	0.000000
200	0	  0.024169	  0.190849	     -1.00	   2142.35	     15.06	      3.69	      3.68	      7.76	      7.74	80.48	 1.429e-02	     -0.97	Gaussian	0.000000	0.000000
201	0	  0.027347	  0.279835	     -1.00	   5112.03	   2214.77	      2.25	      2.03	      4.72	      4.26	64.59	 2.827e-03	     -0.97	Gaussian	0.000000	0.000000
202	0	  0.027686	  0.269782	     -1.00	   3347.49	   3143.73	      1.81	      1.60	      3.80	      3.36	-80.22	 9.424e-03	     -0.97	Gaussian	0.000000	0.000000
203	0	  0.026671	  0.163343	     -1.00	   3628.31	   2131.23	      3.55	      2.70	      7.46	      5.68	88.44	 7.866e-03	     -0.97	Gaussian	0.000000	0.000000
204	0	  0.027240	  0.270834	     -1.00	   4467.72	   3201.73	      2.25	      2.08	      4.73	      4.36	73.51	 2.716e-03	     -0.97	Gaussian	0.000000	0.000000
205	0	  0.026594	  0.214425	     -1.00	   5940.11	     33.06	      2.83	      2.24	      5.94	      4.71	43.95	 3.233e-03	     -0.96	Gaussian	0.000000	0.000000
206	0	  0.027066	  0.230496	     -1.00	    953.13	   1448.54	      2.46	      2.22	      5.18	      4.66	22.26	 2.821e-03	     -0.96	Gaussian	0.000000	0.000000
207	0	  0.027726	  0.195189	     -1.00	   1487.44	   3979.07	      3.36	      3.28	      7.06	      6.89	-89.83	 9.603e-03	     -0.96	Gaussian	0.000000	0.000000
208	0	  0.027199	  0.257137	     -1.00	   5932.68	   2082.48	      2.36	      2.06	      4.97	      4.33	54.42	 2.788e-03	     -0.96	Gaussian	0.000000	0.000000
209	0	  0.026718	  0.125686	     -1.00	   3788.43	   3365.02	      4.66	      4.62	      9.80	      9.70	88.74	 1.699e-02	     -0.96	Gaussian	0.000000	0.000000
210	0	  0.027176	  0.230627	     -1.00	    796.85	   3004.73	      2.33	      2.33	      4.89	      4.89	79.92	 2.979e-03	     -0.96	Gaussian	0.000000	0.000000
211	0	  0.025740	  0.095734	     -1.00	   3785.51	   1013.03	      5.04	      5.04	     10.59	     10.59	86.55	 1.495e-02	     -0.96	Gaussian	0.000000	0.000000
212	0	  0.027268	  0.210905	     -1.00	    595.58	   3258.50	      2.42	      2.42	      5.09	      5.09	69.26	 2.923e-03	     -0.95	Gaussian	0.000000	0.000000
213	0	  0.027429	  0.252899	     -1.00	   2935.70	    301.84	      2.21	      2.21	      4.64	      4.64	-54.98	 3.023e-03	     -0.95	Gaussian	0.000000	0.000000
214	0	  0.027531	  0.194214	     -1.00	   2963.55	   3678.89	      1.84	      1.67	      3.88	      3.52	80.92	 1.368e-02	     -0.94	Gaussian	0.000000	0.000000
215	0	  0.027245	  0.201159	     -1.00	    211.59	   3289.37	      2.46	      2.46	      5.18	      5.18	64.19	 2.931e-03	     -0.94	Gaussian	0.000000	0.000000
216	0	  0.027099	  0.183850	     -1.00	   4427.74	   2320.75	      3.06	      2.16	      6.42	      4.54	65.63	 3.027e-03	     -0.94	Gaussian	0.000000	0.000000
217	0	  0.024997	  0.102651	     -1.00	   4640.30	   1743.23	      4.54	      2.67	      9.54	      5.60	82.46	 7.645e-03	     -0.94	Gaussian	0.000000	0.000000
218	0	  0.027386	  0.267048	     -1.00	   2843.39	   1558.70	      2.21	      2.05	      4.64	      4.31	80.56	 2.620e-03	     -0.94	Gaussian	0.000000	0.000000
219	0	  0.026995	  0.201365	     -1.00	    231.62	   1640.83	      2.59	      2.31	      5.45	      4.86	17.79	 2.906e-03	     -0.94	Gaussian	0.000000	0.000000
220	0	  0.027656	  0.235850	     -1.00	   3261.65	   2042.47	      2.35	      2.16	      4.95	      4.54	87.99	 2.662e-03	     -0.93	Gaussian	0.000000	0.000000
221	0	  0.027658	  0.259546	     -1.00	   2871.48	    682.80	      2.19	      2.11	      4.60	      4.44	80.57	 2.638e-03	     -0.93	Gaussian	0.000000	0.000000
222	0	  0.027445	  0.203294	     -1.00	    538.72	    312.08	      1.68	      1.65	      3.52	      3.48	84.01	 9.367e-03	     -0.93	Gaussian	0.000000	0.000000
223	0	  0.027300	  0.153933	     -1.00	   2249.83	   3990.85	      1.58	      1.49	      3.31	      3.14	77.80	 1.562e-02	     -0.93	Gaussian	0.000000	0.000000
224	0	  0.027320	  0.265377	     -1.00	   3429.79	   1274.72	      2.19	      2.05	      4.60	      4.32	79.41	 2.662e-03	     -0.93	Gaussian	0.000000	0.000000
225	0	  0.027242	  0.223813	     -1.00	   2718.91	   3279.35	      2.81	      2.31	      5.91	      4.85	55.47	 5.597e-03	     -0.93	Gaussian	0.000000	0.000000
226	0	  0.027077	  0.221487	     -1.00	   4399.10	   1433.31	      2.64	      2.37	      5.55	      4.98	17.21	 4.803e-03	     -0.92	Gaussian	0.000000	0.000000
227	0	  0.027465	  0.253880	     -1.00	   2517.55	   1062.69	      2.24	      2.08	      4.70	      4.36	59.62	 2.507e-03	     -0.92	Gaussian	0.000000	0.000000
228	0	  0.027393	  0.225273	     -1.00	    958.64	   1548.57	      2.40	      2.17	      5.05	      4.56	21.70	 2.825e-03	     -0.92	Gaussian	0.000000	0.000000
229	0	  0.026927	  0.223881	     -1.00	    799.08	   2098.96	      2.40	      2.18	      5.05	      4.58	20.12	 2.667e-03	     -0.92	Gaussian	0.000000	0.000000
230	0	  0.026858	  0.119417	     -1.00	   1685.40	   3342.14	      4.63	      4.62	      9.74	      9.72	88.23	 1.566e-02	     -0.92	Gaussian	0.000000	0.000000
231	0	  0.027368	  0.252203	     -1.00	   2260.50	   2752.59	      2.24	      2.07	      4.71	      4.36	83.81	 2.484e-03	     -0.92	Gaussian	0.000000	0.000000
232	0	  0.027282	  0.248097	     -1.00	   2871.60	   1516.62	      2.24	      2.10	      4.72	      4.42	80.07	 2.464e-03	     -0.92	Gaussian	0.000000	0.000000
233	0	  0.027115	  0.213897	     -1.00	   5332.31	   3251.65	      2.36	      2.31	      4.95	      4.86	66.17	 2.585e-03	     -0.91	Gaussian	0.000000	0.000000
234	0	  0.027534	  0.221513	     -1.00	   1048.58	   3011.44	      2.29	      2.28	      4.81	      4.80	51.85	 2.769e-03	     -0.91	Gaussian	0.000000	0.000000
235	0	  0.027250	  0.116700	     -1.00	   3375.81	   1738.05	      1.73	      1.73	      3.64	      3.63	18.28	 1.606e-02	     -0.91	Gaussian	0.000000	0.000000
236	0	  0.027269	  0.209826	     -1.00	    546.08	   3468.70	      2.35	      2.35	      4.93	      4.93	80.96	 2.838e-03	     -0.91	Gaussian	0.000000	0.000000
237	0	  0.027362	  0.236272	     -1.00	   2611.27	    165.80	      2.36	      2.07	      4.96	      4.34	44.08	 2.715e-03	     -0.91	Gaussian	0.000000	0.000000
238	0	  0.027340	  0.254561	     -1.00	   2980.91	   2169.47	      2.13	      2.13	      4.47	      4.47	-13.43	 2.804e-03	     -0.91	Gaussian	0.000000	0.000000
239	0	  0.026911	  0.205538	     -1.00	    671.10	   1416.59	      2.51	      2.23	      5.28	      4.68	21.14	 2.625e-03	     -0.91	Gaussian	0.000000	0.000000
240	0	  0.026802	  0.142834	     -1.00	   1932.01	    946.21	      3.46	      2.73	      7.27	      5.75	11.64	 6.154e-03	     -0.91	Gaussian	0.000000	0.000000
241	0	  0.027607	  0.210870	     -1.00	     76.77	   2970.10	      2.15	      2.03	      4.52	      4.26	52.07	 4.843e-03	     -0.90	Gaussian	0.000000	0.000000
242	0	  0.027066	  0.185901	     -1.00	    305.83	   3586.48	      2.55	      2.41	      5.36	      5.07	9.85	 2.738e-03	     -0.90	Gaussian	0.000000	0.000000
243	0	  0.027204	  0.197239	     -1.00	    964.17	   3882.56	      2.45	      2.36	      5.14	      4.96	10.71	 2.572e-03	     -0.90	Gaussian	0.000000	0.000000
244	0	  0.026844	  0.192900	     -1.00	   4477.60	    794.23	      2.65	      2.22	      5.58	      4.67	85.77	 2.935e-03	     -0.90	Gaussian	0.000000	0.000000
245	0	  0.026951	  0.179023	     -1.00	    382.99	    480.00	      2.71	      2.33	      5.70	      4.90	15.93	 2.838e-03	     -0.90	Gaussian	0.000000	0.000000
246	0	  0.027009	  0.245502	     -1.00	   5139.82	   2012.56	      2.26	      2.03	      4.75	      4.26	68.76	 2.476e-03	     -0.89	Gaussian	0.000000	0.000000
247	0	  0.027202	  0.254348	     -1.00	   3001.04	   3123.70	      2.10	      2.10	      4.42	      4.42	3.28	 2.773e-03	     -0.89	Gaussian	0.000000	0.000000
248	0	  0.027266	  0.249577	     -1.00	   3751.21	   2379.97	      2.23	      2.02	      4.68	      4.24	87.74	 2.516e-03	     -0.89	Gaussian	0.000000	0.000000
249	0	  0.026898	  0.141764	     -1.00	   4080.89	   1538.67	      1.82	      1.75	      3.83	      3.68	77.69	 1.266e-02	     -0.89	Gaussian	0.000000	0.000000
250	0	  0.026692	  0.167850	     -1.00	   3067.52	   2572.24	      3.17	      2.91	      6.66	      6.11	84.91	 7.473e-03	     -0.88	Gaussian	0.000000	0.000000
251	0	  0.027119	  0.209133	     -1.00	   2538.15	    367.45	      2.53	      2.37	      5.33	      4.99	-73.68	 3.767e-03	     -0.88	Gaussian	0.000000	0.000000
252	0	  0.028418	  0.229794	     -1.00	   3341.61	   2120.56	      2.30	      2.09	      4.83	      4.40	85.05	 3.371e-03	     -0.88	Gaussian	0.000000	0.000000
253	0	  0.027207	  0.241789	     -1.00	   3511.43	    923.97	      2.21	      2.06	      4.64	      4.33	75.12	 2.449e-03	     -0.88	Gaussian	0.000000	0.000000
254	0	  0.027280	  0.242220	     -1.00	   3846.99	   2051.01	      2.23	      2.03	      4.70	      4.27	80.12	 2.397e-03	     -0.88	Gaussian	0.000000	0.000000
255	0	  0.026679	  0.209861	     -1.00	    827.17	   2486.72	      2.35	      2.22	      4.94	      4.66	18.68	 2.395e-03	     -0.88	Gaussian	0.000000	0.000000
256	0	  0.027059	  0.172209	     -1.00	   2830.38	   3324.04	      2.91	      2.57	      6.11	      5.40	88.48	 6.299e-03	     -0.88	Gaussian	0.000000	0.000000
257	0	  0.026970	  0.215237	     -1.00	   2036.15	    431.95	      2.41	      2.11	      5.06	      4.43	37.70	 2.567e-03	     -0.87	Gaussian	0.000000	0.000000
258	0	  0.027129	  0.162183	     -1.00	   3812.66	   2060.77	      1.86	      1.71	      3.91	      3.60	80.27	 1.157e-02	     -0.87	Gaussian	0.000000	0.000000
259	0	  0.026462	  0.172662	     -1.00	   5374.61	   2333.15	      3.08	      2.92	      6.48	      6.14	84.58	 6.791e-03	     -0.87	Gaussian	0.000000	0.000000
260	0	  0.027465	  0.219102	     -1.00	   1900.29	   3960.59	      2.27	      2.18	      4.77	      4.58	-84.69	 2.454e-03	     -0.87	Gaussian	0.000000	0.000000
261	0	  0.026619	  0.199530	     -1.00	   5843.47	   3955.84	      2.50	      2.16	      5.26	      4.55	66.28	 2.250e-03	     -0.87	Gaussian	0.000000	0.000000
262	0	  0.027282	  0.239202	     -1.00	   3783.35	   1223.69	      2.20	      2.05	      4.63	      4.31	73.30	 2.435e-03	     -0.87	Gaussian	0.000000	0.000000
263	0	  0.027086	  0.196679	     -1.00	    759.60	   2879.76	      2.34	      2.34	      4.93	      4.93	80.21	 2.635e-03	     -0.87	Gaussian	0.000000	0.000000
264	0	  0.028393	  0.241942	     -1.00	   3785.93	   4227.40	      1.51	      1.51	      3.17	      3.17	26.69	 1.132e-02	     -0.87	Gaussian	0.000000	0.000000
265	0	  0.028412	  0.212165	     -1.00	   2339.33	    205.65	      2.43	      2.08	      5.11	      4.37	43.30	 2.592e-03	     -0.86	Gaussian	0.000000	0.000000
266	0	  0.027194	  0.234288	     -1.00	   3098.88	   2386.42	      2.23	      2.04	      4.70	      4.28	85.18	 2.412e-03	     -0.86	Gaussian	0.000000	0.000000
267	0	  0.028939	  0.244711	     -1.00	   3150.47	   2003.96	      2.09	      2.09	      4.39	      4.38	25.62	 7.108e-03	     -0.86	Gaussian	0.000000	0.000000
268	0	  0.026945	  0.229871	     -1.00	   5140.29	   1495.08	      2.08	      1.90	      4.38	      3.99	56.68	 3.214e-03	     -0.85	Gaussian	0.000000	0.000000
269	0	  0.027272	  0.226131	     -1.00	   2340.75	   2587.48	      2.24	      2.07	      4.70	      4.36	85.60	 2.257e-03	     -0.85	Gaussian	0.000000	0.000000
270	0	  0.027286	  0.230410	     -1.00	   1818.04	   2745.76	      2.17	      2.09	      4.57	      4.40	78.79	 2.492e-03	     -0.85	Gaussian	0.000000	0.000000
271	0	  0.025554	  0.089116	     -1.00	   4634.11	   3251.15	      4.87	      2.49	     10.23	      5.23	66.06	 6.199e-03	     -0.85	Gaussian	0.000000	0.000000
272	0	  0.027041	  0.189109	     -1.00	   2238.47	   3178.17	      2.71	      2.23	      5.69	      4.69	9.25	 4.743e-03	     -0.84	Gaussian	0.000000	0.000000
273	0	  0.026980	  0.211442	     -1.00	   5442.29	   3745.63	      2.36	      2.08	      4.95	      4.36	67.74	 2.294e-03	     -0.84	Gaussian	0.000000	0.000000
274	0	  0.027293	  0.228075	     -1.00	   2030.50	   1328.03	      2.21	      2.05	      4.65	      4.30	49.97	 2.516e-03	     -0.84	Gaussian	0.000000	0.000000
275	0	  0.026851	  0.224630	     -1.00	   5345.20	   2169.89	      2.25	      2.04	      4.72	      4.29	58.62	 2.356e-03	     -0.84	Gaussian	0.000000	0.000000
276	0	  0.027109	  0.208198	     -1.00	   1409.27	   1464.98	      2.31	      2.13	      4.85	      4.47	32.81	 2.461e-03	     -0.84	Gaussian	0.000000	0.000000
277	0	  0.027049	  0.128280	     -1.00	   5386.03	   2903.49	      1.60	      1.43	      3.36	      3.00	3.80	 1.382e-02	     -0.83	Gaussian	0.000000	0.000000
278	0	  0.026949	  0.204619	     -1.00	   2944.76	    137.70	      2.37	      2.10	      4.98	      4.41	45.09	 2.357e-03	     -0.83	Gaussian	0.000000	0.000000
279	0	  0.026410	  0.180873	     -1.00	   6181.29	    264.79	      2.66	      2.11	      5.60	      4.43	49.01	 2.516e-03	     -0.83	Gaussian	0.000000	0.000000
280	0	  0.026576	  0.159458	     -1.00	   6029.44	   3757.47	      3.28	      3.21	      6.89	      6.74	8.59	 7.679e-03	     -0.83	Gaussian	0.000000	0.000000
281	0	  0.026982	  0.220608	     -1.00	   2034.95	   2648.69	      2.21	      2.07	      4.64	      4.36	89.04	 2.227e-03	     -0.83	Gaussian	0.000000	0.000000
282	0	  0.026634	  0.192006	     -1.00	   5301.10	   1566.31	      2.61	      2.31	      5.49	      4.85	21.58	 3.768e-03	     -0.83	Gaussian	0.000000	0.000000
